star_name|Vmag|Jmag|Tmag|Gmag|d|SpT|T_eff_st|logL|R_st|M_st|age|binary
TIC 16032626|13.074|9.164|10.727|11.926528930664062|38.60546875|M2.48|3408.0|-1.58996392994257|0.4599085756436465|0.5492181660338271|null|0
TIC 16044165|8.84|7.483|8.177|8.668787002563477|46.70307540893555|G5|5438.9|-0.2402176281893569|0.8541254900582702|0.895571768283844|5.888927936553955|0
TIC 741081459|8.88|null|8.365|8.713421821594238|42.04738998413086|K0|5543.338256220721|-0.3581993713782548|0.7178111478396474|0.9757666105469638|null|1
TIC 91287873|11.327|8.66|9.837|10.730527877807615|39.45689010620117|K7.5V|3997.0|-1.0440159418905026|0.6268683992342103|0.609233684512944|null|0
TIC 141120191|11.868|8.994|10.174|11.142105102539062|41.2575569152832|M1.0V|3828.0|-1.1456582289653603|0.6079665316259337|0.594471157988139|null|0
TIC 95077478|12.95|8.928|10.509|11.74533748626709|19.387800216674805|M2.7V|3354.0|-1.8566165053044683|0.3493158368980156|0.3333973413927099|null|1
TIC 137733738|12.577|8.978|10.432|11.575968742370604|39.682865142822266|M2.5V|3502.0|-1.3270020750139953|0.5895482083046707|0.5815070972030564|null|0
TIC 137772065|11.69|8.906|10.101|10.946248054504396|30.36062812805176|M0|3993.68652527315|-1.3168196580090732|0.4586642277725268|0.4861648670515719|null|0
TIC 137750828|11.59|8.842|10.008|10.827903747558594|43.79095077514648|K4/5V|4037.8278501193217|-0.9640642291799264|0.6734803546387622|0.6602292656898499|null|0
TIC 100010286|9.928|7.397|8.59|9.399622917175291|22.96054458618164|K7V|4076.8765271112215|-0.9643739049913324|0.6604053384393525|0.64|null|0
TIC 60846087|10.74|8.249|9.429|10.265060424804688|33.955230712890625|null|4060.380275809916|-0.9661805952907956|0.66439893609569|0.63|null|1
TIC 70229817|11.529|8.362|9.648|10.688287734985352|25.81069564819336|M1V|3686.0|-1.3194066962523094|0.5368322956427145|0.5331715329980065|null|0
TIC 60842934|11.198|7.818|9.208|10.297720909118652|20.247880935668945|M2V|3599.0|-1.359039228468321|0.5379839723133855|0.5344073687074508|null|0
TIC 130183210|12.092|9.134|10.377|11.371086120605469|36.12702941894531|null|3783.0|-1.3022038122135984|0.5198500093875024|0.5180796771926086|null|1
TIC 740397695|9.316|null|8.556|9.11830997467041|45.55256652832031|null|5110.904569114928|-0.4250246617977896|0.7818884002696695|0.86|null|0
TIC 94749291|12.619|8.987|10.434|11.590923309326172|27.091482162475582|M3.0V|3476.0|-1.5880428042080068|0.443069349081847|0.4394865954192915|null|0
TIC 367435381|12.93|9.073|10.698|11.780698776245115|28.568864822387695|null|3378.0|-1.5086612344227592|0.5140468913771107|0.471791|2.428697|0
TIC 95128196|11.98|8.909|10.248|11.315190315246582|30.5115966796875|M2.1|3629.0|-1.3964141945720985|0.5068408506704841|0.5047437174176004|null|0
TIC 101677215|11.26|8.536|9.641|10.389970779418944|37.06507873535156|K5|4285.516692494563|-0.9956685162549708|0.5765168493992484|0.67|null|0
TIC 426643322|10.78|8.681|9.702|10.425511360168455|45.97135543823242|null|4391.75191600723|-0.8448967228249331|0.6530233109553497|0.6772544980049133|12.773053169250488|0
TIC 95122614|10.92|8.636|9.694|10.439127922058104|48.80411911010742|K5V|4313.650795213006|-0.7824355300654814|0.7273524577642991|0.67|null|0
TIC 4386949|11.72|8.889|10.153|11.128252983093262|40.677860260009766|null|3814.0|-1.1524778362467645|0.6076483868482901|0.595099661757828|null|0
TIC 155753765|10.846|7.013|8.536|9.736692428588867|11.914517402648926|M3V|3428.0|-1.791399727630974|0.3604716832571251|0.4717633313809318|null|0
TIC 91842379|10.184|7.596|8.764|9.580050468444824|22.810216903686523|K7V|4059.181825273664|-1.0373999545944137|0.6124570763106806|0.6147431135177612|13.354581832885742|1
TIC 101522277|11.669|8.917|10.104|11.01241683959961|47.17891311645508|M0.0Ve|3961.0|-1.0126607987647718|0.6617783583626542|0.6357699593523316|null|0
TIC 87865358|12.785|9.37|10.751|11.849112510681152|40.60685729980469|null|3568.0|-1.377593426065877|0.5358043564609208|0.53254499106235|null|0
TIC 453387110|11.704|8.62|9.877|10.90318202972412|29.59657859802246|M1.0V|3713.0|-1.2933266054744976|0.545179407925394|0.5403821752707434|null|1
TIC 22622344|11.53|8.914|10.097|10.946684837341309|40.427833557128906|K7|3986.534511112413|-1.0661441681914237|0.6143127152008783|0.5912115773148092|null|0
TIC 39084991|11.299|8.209|9.51|10.522909164428713|22.26580238342285|M1.0V|3737.0|-1.3641957183967184|0.496030738330579|0.4946322976483747|null|0
TIC 286134300|9.15|7.774|8.455|8.965517044067383|46.04507827758789|K2|5367.692715559511|-0.371775899446083|0.753684187080975|0.8967747092247009|null|0
TIC 341591565|12.489|8.824|10.296|11.458489418029783|24.555206298828125|M3.0V|3475.0|-1.588265730634134|0.443210623544044|0.4394144119622585|null|0
TIC 147555981|8.86|7.241|8.038|8.610286712646484|35.16181564331055|K2|5048.750800827008|-0.4414772197322169|0.7862237611022378|0.7904719114303589|12.69965934753418|0
TIC 102885744|12.0|7.861|9.366|10.549881935119627|12.991217613220217|M3.0V|3439.0|-1.7508652613658715|0.3752802096141419|0.3634527814974162|null|0
TIC 71454930|11.43|9.009|10.155|10.97583293914795|44.50611877441406|null|4036.7724645259736|-1.0088670451706467|0.6399566858855894|0.63|null|0
TIC 55599531|11.101|8.38|9.585|10.42664909362793|39.05891036987305|K5V|4004.0907246089423|-0.8932061543798332|0.7430905688123683|0.62|null|0
TIC 88567770|12.336|9.054|10.388|11.456957817077637|42.30534362792969|null|3629.0|-1.3724102937438616|0.521042995041501|0.5865600691352896|null|0
TIC 456260074|9.924|8.171|9.045|9.656110763549805|47.86979293823242|null|4827.320036878057|-0.5692251217209853|0.7423827970450004|0.786573052406311|5.388831615447998|1
TIC 417760241|11.189|7.872|9.214|10.287038803100586|18.948213577270508|M1.5V|3631.0|-1.407786365250842|0.4996972557637697|0.4979453229543444|null|0
TIC 417758604|11.99|8.17|9.646|10.845399856567385|16.344160079956055|M3.0V|3421.0|-1.6736471313528074|0.4144984690248974|0.4078580365923174|null|0
TIC 55133531|8.62|7.428|8.021|8.471561431884766|49.45649337768555|G0|5744.854959788814|-0.1274272574132212|0.8717277656729786|0.9764567017555236|2.620859146118164|0
TIC 468828186|9.744|7.437|8.486|9.250465393066406|24.939958572387695|K6V|4244.597392599556|-0.874823105177145|0.6754109329872905|0.6668561100959778|null|0
TIC 99501428|12.94|8.922|10.474|11.712924003601074|19.826412200927734|M3.5V|3356.0|-1.8258153353402151|0.3614939829330041|0.3476251148306524|null|1
TIC 147806578|10.31|8.521|9.387|9.999728202819824|47.86821746826172|K5|4826.790323951809|-0.7066384311860374|0.6338938851089041|0.78|null|1
TIC 147806582|12.629|9.855|11.003|11.929065704345703|47.83274459838867|null|3926.0|-1.268019241484999|0.5020447542248946|0.4999938512491583|null|1
TIC 147760297|10.097|7.983|9.091|9.798328399658203|40.3606071472168|M0V|4455.9161570121505|-0.7192235973207066|0.7331060864578437|0.7|null|1
TIC 71233335|10.8|7.745|9.021|10.050546646118164|23.36871910095215|M1.5V|3710.0|-1.199523776037614|0.6083351872442476|0.5947149336037637|null|0
TIC 99571729|12.419|8.862|10.316|11.469079971313477|23.60849952697754|M3.0V|3493.0|-1.6250440763556775|0.4204684707908827|0.4141915363088737|null|0
TIC 149831807|9.67|8.041|8.849|9.423808097839355|47.55315780639648|null|5015.391826353744|-0.5016765235841483|0.7433693443826991|0.773007869720459|12.635086059570312|0
TIC 456257128|10.918|7.846|9.086|10.194986343383787|21.50010681152344|K7V|3585.0|-1.193127524438288|0.6563123289188861|0.545812249092473|null|1
TIC 312812096|10.62|8.336|9.387|10.147817611694336|37.910865783691406|M0|4257.823563079919|-0.8730389084870185|0.6726015572544465|0.6762605905532837|null|0
TIC 138120958|12.904|9.272|10.728|11.88790225982666|31.56298065185547|M2.5V|3476.0|-1.5713366465581744|0.4516736820680451|0.4486758544477372|null|0
TIC 73493299|12.172|9.204|10.556|11.565559387207031|41.06727981567383|M2|3734.0|-1.2636153843087508|0.557822882417829|0.5526428687018818|null|0
TIC 802510238|null|null|11.415|11.889314651489258|36.08671569824219|null|null|null|null|null|null|0
TIC 471012541|12.58|9.343|11.025|11.982783317565918|48.87001037597656|null|3757.223066304755|-1.2482975087760124|0.5607508372267956|0.5668433179259948|null|1
TIC 147897190|10.23|7.514|8.686|9.59384536743164|23.420494079589844|M2V|3969.0|-1.0427067545532973|0.6367032544884217|0.6170857407168174|null|0
TIC 103656350|9.64|8.034|8.863|9.437979698181152|43.48613739013672|null|4934.0|-0.5771071033214786|0.7042077541900101|0.8072623014450073|0.7085421085357666|1
TIC 103633257|8.79|7.342|8.057|8.577980995178223|36.40544891357422|K1|5320.756767181555|-0.4181263579016434|0.7271812189800866|0.91|null|1
TIC 430246811|13.51|9.168|10.666|11.865350723266602|20.266407012939453|M2.5|3426.0|-2.120114520657516|0.2471841772504522|0.3060330191874496|null|0
TIC 103633434|11.495|8.711|9.919|10.85084056854248|39.5719108581543|M0.5V|3912.0|-1.0790106266750332|0.628564195972967|0.6108734399530308|null|0
TIC 142445354|9.7|7.497|8.477|9.188639640808104|31.472322463989254|M1V|4567.0|-0.7104693600765988|0.7049461476826638|0.69|null|0
TIC 159504587|11.8|9.085|10.288|11.12864112854004|39.68903732299805|null|3996.3023522161056|-1.1578298563576497|0.5500739005219195|0.5544668663263481|null|0
TIC 142439883|11.244|7.326|8.861|10.08018398284912|11.857348442077637|M3.5Ve|3389.0|-1.659315714072465|0.4293897272491146|0.4244223615802049|null|1
TIC 142439879|10.58|6.917|8.414|9.574071884155272|11.852977752685549|M2.5Ve|3488.0|-1.494518077348414|0.4900502935108509|0.4880307404066282|null|1
TIC 142738700|13.135|9.059|10.642|11.879788398742676|18.345314025878903|M3.5V|3340.0|-1.9359395729730096|0.321506623713481|0.301415924499973|null|0
TIC 103750651|9.3|7.506|8.376|8.997030258178711|36.950565338134766|K5V|4839.0|-0.5318359279441421|0.7713001869952679|0.77|null|0
TIC 73395090|10.29|7.607|8.808|9.65949535369873|20.275590896606445|K7V|3991.893215744342|-1.1522635673921462|0.554833954005183|0.5603608327915537|null|0
TIC 147992928|11.53|8.95|10.005|10.882823944091797|44.208518981933594|G/K|4037.0|-0.958328926368878|0.6782201410426887|0.6436095237731934|null|0
TIC 142489676|11.0|8.395|9.568|10.38340187072754|37.44879913330078|K4|4054.1355385075535|-0.9267246901317978|0.6974189951075929|0.63|null|0
TIC 142537354|12.29|8.934|10.585|11.575604438781738|31.713790893554688|M2.0V|3708.263977697034|-1.431538395266838|0.4661676825404386|0.497528381869377|null|0
TIC 142591775|11.33|7.88|9.439|10.60878562927246|14.457441329956056|M2.5V|3476.0|-1.6542438395745704|0.410554852423191|0.4033290094002638|null|1
TIC 372759030|11.672|8.379|9.73|10.816932678222656|27.927413940429688|M2.0V|3600.0|-1.3139427176260023|0.5663387585781285|0.5599466594242456|null|0
TIC 80949569|12.98|8.804|10.343|11.55008029937744|15.513787269592283|M0V|3395.0|-1.9399158024696384|0.3097527611423077|0.2878235319048623|null|0
TIC 80961434|10.875|8.42|9.564|10.352619171142578|37.571258544921875|K5|4134.826770575702|-0.9331271056645808|0.6655404456552875|0.64|null|0
TIC 85159220|11.871|8.957|10.216|11.195294380187988|42.990779876708984|M0.5V|3821.0|-1.1293330451036572|0.6217732687152063|0.6050595520389622|null|1
TIC 85208537|10.402|7.34|8.63|9.652588844299316|11.80119800567627|M0V|3716.0|-1.528132219843324|0.4153699978600147|0.4087887381209001|null|0
TIC 138168262|11.31|8.041|9.422|10.503999710083008|31.519943237304688|M2.0Ve|3604.0|-1.264280871309046|0.5983325706036563|0.641610886486626|null|0
TIC 219704346|12.622|8.453|10.083|11.35996913909912|12.28670883178711|M4.0V|3290.0|-2.0789654733302605|0.28104645540091|0.255255369000614|null|0
TIC 318022259|12.21|9.061|10.359|11.393925666809082|35.61164474487305|null|3691.0|-1.3264470185964397|0.5310568867588511|0.528146144539086|null|0
TIC 147574364|9.48|7.589|8.479|9.12270164489746|31.702877044677734|K2|4693.579338136315|-0.6966896244887043|0.678108995904814|0.7285162210464478|9.636346817016602|1
TIC 156171189|10.16|8.391|9.211|9.821025848388672|47.47200012207031|K2|4836.250360796884|-0.6434824392384136|0.6790376813896397|0.7606322169303894|5.984842300415039|1
TIC 441582915|10.482|8.675|9.608|10.216485023498535|46.19611358642578|K3|4841.166575524023|-0.8258995726969137|0.5492914084011833|0.78|null|1
TIC 441594250|12.457|9.52|10.757|11.742354393005373|34.87158203125|null|3786.0|-1.437787760598798|0.4440149011461685|0.4404894770307419|null|0
TIC 154341239|12.683|8.836|10.345|11.566343307495115|16.855167388916016|M3.5V|3378.0|-1.889830308727131|0.3314501348223049|0.3127490462156925|null|0
TIC 441562854|10.962|7.723|9.038|10.124852180480955|22.379|M1.5V|3961.0|-1.243571396326321|0.5072911219856611|0.5725404500479675|null|0
TIC 141533801|10.919|8.449|9.702|10.513753890991213|39.93347930908203|K7e|4069.454938115557|-0.9272922445102196|0.6917258966089197|0.6582173109054565|11.362478256225586|1
TIC 138421058|10.48|6.869|8.325|9.470074653625488|9.458725929260254|M2.5V|3506.0|-1.6246998807114328|0.4175215354386639|0.4111159032255085|null|0
TIC 415733167|9.27|7.025|8.082|8.816452026367188|23.07662582397461|K7V|4367.228378755697|-0.7950327243802262|0.6993981445860936|0.68|null|0
TIC 415705259|9.41|7.863|8.662|9.20455551147461|47.389888763427734|K2|5190.994383076782|-0.4312616138140051|0.7525246320004193|0.8062619566917419|10.358478546142578|0
TIC 141688145|12.514|9.075|10.489|11.593025207519531|37.8420295715332|null|3567.0|-1.351429193828651|0.5524994235696268|0.5476167888823219|null|0
TIC 289972535|13.086|8.744|10.428|11.735671997070312|13.086787223815918|M5.0V|3232.0|-2.1311274597654535|0.2742497313089729|0.247596995934565|null|0
TIC 150316409|12.816|8.988|10.509|11.714526176452637|23.89577865600586|M3.0V|3407.0|-1.6879895436367212|0.4110679393104723|0.4036717594023014|null|0
TIC 358015762|11.869|8.305|9.737|10.885993957519531|12.491341590881348|M2.5V|3493.0|-1.8991637615484092|0.3066716238302117|0.2844258709859288|null|0
TIC 408549305|9.07|7.211|8.095|8.736125946044922|29.256376266479492|K3V|4709.742395734136|-0.6140342713807099|0.7406980511369733|0.74833744764328|10.762273788452148|1
TIC 459909348|10.97|8.834|9.935|10.73042106628418|46.5669059753418|null|4104.5999080542|-0.8899335499064868|0.709813422788189|0.64|null|0
TIC 459914323|9.08|7.553|8.31|8.85329818725586|49.65834426879883|K0|5187.814329219606|-0.2499171823106547|0.9283787793934704|0.87|null|0
TIC 154719289|10.27|8.084|9.127|9.877185821533203|35.50993728637695|K5/8V|4296.512441914612|-0.8301852849796837|0.6939494802384879|0.6780058741569519|null|1
TIC 420818197|12.813|9.538|10.841|11.92024040222168|39.66728210449219|null|3606.0|-1.4330657477497477|0.4921169528155334|0.4902880243779376|null|0
TIC 460418429|11.473|7.72|9.187|10.378060340881348|14.599173545837402|M2V|3440.0|-1.6144137000535068|0.4388629415097191|0.4345478900232727|null|0
TIC 460381297|9.815|7.264|8.427|9.238290786743164|19.03102684020996|K8V|4076.212751982103|-1.062700548534573|0.5899139740592537|0.64|null|0
TIC 368841426|9.98|8.201|9.102|9.722125053405762|49.23115921020508|K4|4750.5|-0.5601936697135932|0.7745994158428534|0.7547014951705933|12.493587493896484|0
TIC 297962875|11.706|8.71|9.974|10.97160530090332|26.941980361938477|M0.5V|3763.0|-1.3680922498696129|0.4870102292039476|0.4854547794227474|null|0
TIC 341632311|11.956|8.669|10.113|11.100110054016112|27.863903045654297|M2.0V|3533.0|-1.312933051470371|0.5887065180104675|0.5087139259711116|null|0
TIC 137608162|11.531|9.053|10.268|11.09999942779541|40.99433135986328|null|4005.1397531121825|-1.1208448640733772|0.571471877543221|0.6238323450088501|0.4774172008037567|0
TIC 841336692|10.26|null|8.756|9.647676467895508|21.03575325012207|null|3569.0|-1.1412517218252831|0.7029649766843817|0.4944746405795612|null|1
TIC 102887145|11.824|8.832|10.052|11.01950740814209|29.070480346679688|M0.0V|3828.0|-1.3395481918218282|0.4863340651932131|0.4845058378386249|null|0
TIC 312885172|12.462|9.043|10.461|11.56985855102539|22.25424575805664|null|3556.0|-1.7125435756616063|0.3668236707012294|0.353951105484734|null|0
TIC 312885008|12.885|8.78|10.382|11.6588773727417|14.653928756713867|M4.0V|3285.0|-2.051956120426817|0.2908063174329835|0.2663183350546605|null|0
TIC 313007004|10.08|7.82|8.863|9.606324195861816|34.0348014831543|K7|4333.705265033679|-0.7666098859613169|0.733886600921768|0.68|null|0
TIC 198099910|12.652|9.189|10.599|11.710271835327148|36.112998962402344|null|3557.0|-1.4395325579154798|0.5020172444043715|0.4997842564988438|null|0
TIC 313006344|12.662|9.494|10.821|11.85832691192627|46.73856735229492|null|3685.0|-1.275402782000563|0.5650361960071805|0.5589117329930501|null|0
TIC 302517364|12.79|9.384|10.775|11.874878883361816|43.24381637573242|null|3572.0|-1.3540067363138588|0.5493212204200483|0.545102675626768|null|0
TIC 142746541|11.079|8.679|9.773|10.554296493530272|43.62556076049805|G/K|4157.055382092574|-0.8896650135760864|0.6922269721053762|0.65|null|0
TIC 142780448|9.48|6.888|8.717|9.623056411743164|21.044034957885746|K6V|3584.0|-1.1459674105948323|0.6933187375767659|0.6731175829109644|null|1
TIC 263632641|10.73|8.502|9.506|10.243536949157717|43.75153732299805|K4V|4335.156831033646|-0.8036574174390105|0.7027717725885723|0.68|null|0
TIC 355978176|11.64|9.115|10.256|11.076221466064451|45.16375350952149|null|4029.089389591716|-1.034101955880945|0.6240047007938483|0.63|null|0
TIC 154458616|10.49|8.033|9.147|9.93767547607422|31.31727600097656|K5V|4135.315491535531|-0.9254184657269876|0.6713146352273146|0.652603268623352|12.409931182861328|0
TIC 142520224|9.59|7.315|8.346|9.054224014282228|22.933229446411133|K6V|4459.324165977302|-0.9131878527946572|0.58549154823857|0.6877990365028381|null|0
TIC 156153592|12.132|8.733|10.101|11.207036018371582|22.55193519592285|d/sdM4|3567.0|-1.5900703970531491|0.4197698359905638|0.4136422630263232|null|1
TIC 156152377|12.627|9.054|10.5|11.642871856689451|22.57985496520996|M3|3503.0|-1.730331700600122|0.3703450292130468|0.357839657629915|null|1
TIC 358615829|10.772|6.724|8.292|9.551337242126465|5.253265857696533|M4.0V|3325.0|-2.0902126634492015|0.2716207936452127|0.2447769664851016|null|0
TIC 219431676|10.764|7.437|8.744|9.792734146118164|15.783843994140623|M1.5V|3676.0|-1.3842236067905385|0.5009447575506449|0.4989426111372681|null|0
TIC 430246515|9.82|7.623|8.667|9.387776374816896|32.39093780517578|K6V|4407.847574379909|-0.7370568209350953|0.7339578138487909|0.69|null|0
TIC 372711907|10.84|8.627|9.583|10.269586563110352|47.78348159790039|null|4513.113648607903|-0.7712022462730181|0.6731300544269161|0.7073677778244019|8.927552223205566|0
TIC 415732819|12.787|9.649|10.965|11.992226600646973|30.884756088256836|null|3697.0|-1.6084611013613042|0.3825808194276419|0.3718673450849505|null|0
TIC 103571388|10.38|7.849|9.075|9.87314510345459|30.127742767333984|M0V|4084.83381248855|-0.919967737046217|0.6923409052196111|0.64|null|0
TIC 103580569|12.289|9.074|10.448|11.485304832458496|46.00460433959961|M3|3704.0|-1.1738574104397514|0.6286110103928246|0.6107390319550233|null|0
TIC 103687176|11.67|8.705|10.014|10.996414184570312|37.817832946777344|M1e|3818.0|-1.2793616614804402|0.5239622108708334|0.6004798286672902|null|0
TIC 86383177|12.581|9.276|10.639|11.713984489440918|38.8436393737793|null|3616.0|-1.3625765039502176|0.5307714438649062|0.5279322735080472|null|0
TIC 445753554|9.69|7.811|8.764|9.390982627868652|41.20977783203125|null|4772.209799602832|-0.5865921199733101|0.7445905643741375|0.7442836761474609|null|0
TIC 322347050|12.37|7.465|9.129|10.41720485687256|7.730762958526611|M4.0V|3280.0|-2.062077507028435|0.2883143136511243|0.2633583056647044|null|0
TIC 14199559|12.422|9.002|10.416|11.522947311401367|21.422252655029297|M2.0V|3559.0|-1.7289763853627194|0.3593424099963134|0.3452371106256043|null|0
TIC 14194564|10.15|7.767|8.878|9.683260917663574|27.07789421081543|K7V|4014.3|-0.9157248416287048|0.7203948064393315|0.63|null|0
TIC 11831072|10.39|8.036|9.127|9.878981590270996|34.68390655517578|K4/5V|4202.0|-0.8286194783703682|0.7268265941768128|0.6822711825370789|10.22678565979004|0
TIC 14337611|10.896|8.129|9.327|10.26465129852295|22.085241317749023|K5|3896.0|-1.2827403198233722|0.5012386925892778|0.4994948200989578|null|0
TIC 55598244|11.47|8.941|10.09|10.89184284210205|42.81765365600586|null|4087.6351531634905|-1.022888491061726|0.6141354238273159|0.64|null|0
TIC 88334764|11.01|7.128|8.671|10.003271102905272|10.905756950378418|M3.0V|3241.0|-1.4627565928419777|0.5887301620954065|0.4151446429801497|null|1
TIC 55447188|9.0|7.412|8.2|8.76779556274414|32.61344909667969|K2|5015.0|-0.5668007983758923|0.6897796394436254|0.84|null|0
TIC 55281574|12.915|9.455|10.852|11.970725059509276|34.0698127746582|null|3542.0|-1.5394615843346038|0.4512578178720267|0.4480208863128021|null|0
TIC 339551974|9.67|7.428|8.445|9.192069053649902|27.147930145263672|K8/M0V|4320.280631972191|-0.7944596971057211|0.7151528603430845|0.67|null|0
TIC 279822714|9.8|7.74|8.796|9.48142147064209|31.72146987915039|null|4533.765605343846|-0.8152798259856396|0.6340078059230093|0.7137098517873519|null|0
TIC 279822711|9.47|7.664|8.587|9.231467247009276|36.97523498535156|null|4521.7|-0.5769945489223658|0.8385942504671993|0.71|null|0
TIC 39699812|12.264|9.357|10.621|11.588908195495604|44.41851806640625|M1.9|3829.0|-1.232531333174376|0.5498145714744421|0.5457530053498209|null|0
TIC 29168887|13.314|8.604|10.417|11.792695999145508|10.081295013427734|M4.5Ve|3131.0|-2.32089126072261|0.2348772098748623|0.204915542477883|null|0
TIC 39729731|10.898|7.9|9.16|10.145928382873535|23.66020774841309|M1V|3795.0|-1.205438623646654|0.5774438662923163|0.5692038276985824|null|0
TIC 456343627|9.91|8.006|8.918|9.577001571655272|37.62604522705078|K5|4517.0|-0.7001237147771484|0.7292737916325264|0.71|null|0
TIC 279823785|9.5|7.913|8.691|9.263799667358398|42.22029113769531|K0|5041.5554905353165|-0.5433484740388841|0.7012119431950878|0.8231839537620544|0.3216534256935119|0
TIC 332228717|9.43|7.956|8.721|9.261673927307127|49.797210693359375|G5V|5189.560754951353|-0.4109674839888557|0.7707396501243099|0.8157598376274109|9.605646133422852|0
TIC 456341802|12.962|8.964|10.536|11.779118537902832|18.629789352416992|M3.5V|3343.0|-1.900787775958107|0.3341842698552447|0.3159266637033445|null|0
TIC 318190759|11.934|8.481|9.862|10.976279258728027|31.12923812866211|M2.5V|3558.0|-1.3108249683237116|0.5818730905765279|0.5735400138071598|null|0
TIC 445783852|11.814|9.23|10.395|11.230257987976074|46.230926513671875|null|3893.8|-1.0353731243781634|0.6671427965212533|0.5891808133875747|null|0
TIC 355708312|11.368|9.001|10.138|10.955167770385742|49.804588317871094|null|4044.7021996738063|-0.9051344857396494|0.7183106401033301|0.63|null|0
TIC 335460860|12.231|8.952|10.264|11.298020362854004|38.619842529296875|M1.5V|3689.0|-1.2502897847688756|0.5803506056511987|0.5720656860130278|null|0
TIC 409310107|12.94|9.327|10.783|11.941335678100586|33.54556655883789|null|3487.0|-1.5427854882975245|0.4638269786745769|0.4616892403684475|null|1
TIC 192075740|11.42|8.602|9.913|10.92860984802246|28.60269546508789|null|3727.0|-1.316724453845579|0.5267100831459931|0.5235916435570183|null|0
TIC 318068483|12.011|9.121|10.33|11.28929042816162|43.15219497680664|K5|3846.0|-1.1590741082977918|0.5930578118697285|0.582550765821181|null|0
TIC 318068535|11.515|8.443|9.763|10.761184692382812|28.412965774536133|M0V|3776.0|-1.257338239353288|0.5494390896537478|0.5446321714346186|null|0
TIC 318024584|11.287|8.118|9.417|10.447057723999023|25.217947006225582|M0V|3698.0|-1.263977735361287|0.5684993382807639|0.561532059750403|null|0
TIC 318069208|12.3|9.35|10.568|11.544331550598145|36.73455047607422|null|3810.0|-1.3320570159928058|0.4951926449164672|0.4933766078368335|null|0
TIC 252907497|12.38|8.976|10.355|11.438949584960938|33.07975769042969|M2.0V|3605.0|-1.3868778610776886|0.5192818892717531|0.5173906491719358|null|0
TIC 309632151|9.678|7.501|8.54|9.27157974243164|26.74270248413086|K5V|4307.3|-0.8334760741573924|0.6878668268339769|0.6757712960243225|12.133271217346191|0
TIC 409308138|12.074|8.455|10.01|11.184147834777832|20.58940887451172|M2.5V|3293.0|-1.5626838223547133|0.508308383133488|0.4322163057855525|null|0
TIC 309661100|13.09|8.855|10.502|11.782015800476074|14.103480339050291|M4.0Ve|3277.0|-2.0957821742858136|0.2778488956344445|0.2516948112210819|null|0
TIC 409310114|12.58|9.128|10.54|11.652122497558594|33.5604133605957|null|3555.0|-1.4521363158519|0.4953421408085352|0.4939810622352582|null|1
